PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
010062,01-OCT-17,30-SEP-18,Settled,20989394,22338817,21983898
010065,01-JAN-18,31-DEC-18,Reopened,56814814,37487424,170294104
010069,01-OCT-17,30-NOV-17,Settled,2343936,4170369,6744361
010069,01-DEC-17,31-DEC-18,Settled,15621071,23995710,41998933
010073,01-OCT-17,30-SEP-18,Settled,16134212,14563472,17650514
010078,01-OCT-17,30-SEP-18,Settled,158508886,596208840,706491787
010079,01-JUL-18,30-JUN-19,Settled,65856992,92549511,195365067
010083,01-OCT-17,30-SEP-18,Settled,89734492,468140236,691976057
010085,01-APR-18,31-MAR-19,Settled,115607876,188634844,276904521
010086,01-JAN-18,31-DEC-18,Settled,17629200,27938152,74468841
010087,01-OCT-17,30-SEP-18,Settled,183066869,237096951,215529382
010089,01-JAN-18,31-DEC-18,Settled,80160533,353104374,444459758
010090,01-JUL-18,30-JUN-19,Settled,207463822,396904337,430722498
010091,01-JUL-18,30-JUN-19,Settled,12106638,11221319,37548431
010092,01-OCT-17,30-SEP-18,Settled,445965073,942178885,899083355
010095,01-OCT-17,30-SEP-18,Settled,8263005,3562117,13110435
010097,01-JAN-18,31-DEC-18,Settled,12329610,5289677,31016637
010099,01-OCT-17,30-SEP-18,Settled,23414021,16226920,57950979
010100,01-APR-18,31-MAR-19,Settled,159572155,255237794,350412359
010101,01-JAN-18,31-DEC-18,Settled,31151306,79468501,172500031
010102,01-OCT-17,30-SEP-18,Settled,4411330,689204,6991122
010103,01-JAN-18,31-DEC-18,Amended,231165096,1286308189,752583948
010104,01-JUL-18,30-JUN-19,Settled,364062870,2532280375,2321168835
010108,01-JUL-18,30-JUN-19,Settled,43635833,65442285,132518824
010109,01-OCT-17,30-SEP-18,Reopened,13377738,7579249,22782378
010110,01-JAN-18,31-DEC-18,Settled,12906209,26173829,13250393
010112,01-OCT-17,30-SEP-18,Settled,22495143,18414364,38865185
010113,01-APR-18,31-MAR-19,Reopened,381712966,811417938,439489663
010114,01-JAN-18,30-SEP-18,As Submitted,72188558,190935888,242735948
010118,01-JUL-18,30-JUN-19,Settled,47663415,226488922,335436171
010120,01-OCT-17,30-SEP-18,Settled,21205134,12304597,68440024
010125,01-JAN-18,31-DEC-18,Settled,13215638,26454869,24649105
010126,01-JAN-18,31-MAR-18,Settled,6541985,11270701,23779050
010126,01-APR-18,31-MAR-19,Settled,25150825,47336433,95967259
010128,01-JAN-18,31-DEC-18,Settled,10986496,6210759,23006479
010129,01-APR-18,31-MAR-19,Settled,33351043,30002673,59753684
010130,01-JUL-18,30-JUN-19,Settled,29326128,45707185,199186396
010131,01-JUL-18,30-JUN-19,Settled,191876938,1242851402,1428266848
010138,01-JAN-18,31-DEC-18,Settled,2775821,6126397,3042279
010139,01-JAN-18,31-DEC-18,Settled w/Audit,326152746,1916381349,1420519955
010144,01-JAN-18,31-DEC-18,Settled,177033551,358164528,330885417
010146,01-OCT-17,30-JUN-18,Settled,9697392,22421593,36821546
010148,01-JAN-18,31-DEC-18,Settled,12101515,14165851,20483433
010149,01-JUL-18,30-JUN-19,Settled,121286343,283400497,263568700
010150,01-NOV-17,30-SEP-18,Settled,14941031,43633619,76813620
010157,01-APR-18,31-MAR-19,Settled,27666689,58078915,53468126
010158,01-JAN-18,31-DEC-18,Settled,21466553,53425874,67901110
010164,01-AUG-18,31-JUL-19,Settled,59360988,93025768,215270770
010168,01-JAN-18,31-DEC-18,Settled,50356586,115084053,66779689
010169,01-OCT-17,30-SEP-18,Settled,17143306,20594958,56162597
010173,01-JUL-18,30-JUN-19,Settled,24071163,14072144,137055713
011300,01-OCT-17,30-SEP-18,Settled,12200665,9138988,8721672
011302,01-OCT-17,30-SEP-18,Settled,,6545341,19091291
011304,01-JAN-18,31-DEC-18,Settled,,5660505,25153107
011305,01-JUL-18,30-JUN-19,Settled,,16413491,76499279
012006,01-APR-18,31-MAR-19,Settled,14433505,30109514,8768
012007,01-SEP-18,31-AUG-19,Settled,7973581,20542354,
012008,01-SEP-18,31-AUG-19,Settled,15396224,74643319,175092
012009,01-SEP-18,31-AUG-19,Settled,8893114,25296564,
012010,01-SEP-18,31-AUG-19,Settled,9916952,33102269,
012011,01-SEP-18,31-AUG-19,Settled,8590016,28608043,
012012,01-SEP-18,31-AUG-19,Settled,7686932,28805688,
012014,01-MAY-18,30-APR-19,Settled,7765133,21132650,
013025,01-JAN-18,31-DEC-18,Settled,32559484,59416564,2017625
013028,01-JAN-18,31-DEC-18,Settled,23594522,44030209,963214
013029,01-JUN-18,31-MAY-19,Settled,22704167,55658903,
013030,01-JAN-18,31-DEC-18,Settled,17458383,34735715,209452
013031,25-MAY-18,30-JUN-19,Settled,12014268,18732507,
013032,01-JAN-18,31-DEC-18,Settled,13984483,25538560,
013033,01-JUN-18,31-MAY-19,Settled,19443950,41022030,758738
013300,01-JAN-18,31-DEC-18,Settled,,1099705704,534103799
013301,01-OCT-17,30-SEP-18,Settled,,172359364,62169961
014000,01-JUL-18,30-JUN-19,Settled,20331849,56626789,
014006,01-JAN-18,31-DEC-18,Settled,5597191,10927323,
014007,01-JUL-18,30-JUN-19,Settled,28081746,32530824,
014012,01-OCT-17,30-SEP-18,Settled,25399151,21959757,97091
014016,01-JUL-18,30-JUN-19,Settled,5240605,9246965,
014017,01-OCT-17,30-SEP-18,Settled,9613399,2812285,
014018,01-JAN-18,31-DEC-18,Settled,3117535,3367436,
020001,01-JAN-18,31-DEC-18,Settled,522362223,1620220065,804041372
020006,01-JAN-18,31-DEC-18,Settled,129829527,350744610,389895392
020008,01-JUL-18,30-JUN-19,Settled,86708662,63119442,95232244
020012,01-JAN-18,31-DEC-18,Settled,221614032,216826705,301881269
020017,01-JAN-18,31-DEC-18,Settled,192717740,785642267,350119201
020018,01-OCT-17,30-SEP-18,Settled,75959770,104223,776240
020024,01-JUL-18,30-JUN-19,Settled,139318396,142363563,205866914
020026,01-OCT-17,30-SEP-18,Settled,394358900,729505,3977694
021301,01-JAN-18,31-DEC-18,Settled w/Audit,16801104,8595277,10252478
021302,01-JAN-18,31-DEC-18,Settled,22361147,19773168,11606056
021303,01-JUL-18,30-JUN-19,Settled,23441921,11029233,15724743
021304,01-JUL-18,30-JUN-19,Settled,14721694,7030944,8701087
021305,01-JUL-18,31-OCT-18,Settled,4032540,1515610,2233788
021306,01-JAN-18,31-DEC-18,Settled,39264088,26014986,47863155
021307,01-JAN-18,31-DEC-18,Settled,8984268,7475425,2855881
021308,01-OCT-17,30-SEP-18,Settled w/Audit,68169248,31863911,51400617
021309,01-OCT-17,30-SEP-18,Settled,,11208,122529
021310,01-OCT-17,30-SEP-18,Settled,,14480,181674
021311,01-JUL-18,30-JUN-19,Settled,73433819,44249441,77806673
021312,01-OCT-17,30-SEP-18,Settled,,5115,96730
021313,01-JUL-18,30-JUN-19,Settled,63205051,34983769,67147548
021314,01-OCT-17,30-SEP-18,Reopened,,54600,704197
022001,01-JAN-18,31-DEC-18,Settled,34358271,73640168,
024002,01-JUL-18,30-JUN-19,Settled,38982119,21873361,1376
030002,01-JAN-18,31-DEC-18,Reopened,769635922,2650471475,1169826007
030006,01-JAN-18,31-DEC-18,As Submitted,503914478,1478316376,743900981
030007,01-JUL-18,30-JUN-19,Settled,114875305,300533100,305830742
030010,01-OCT-17,30-SEP-18,Settled,190369466,818429614,612344075
030011,01-OCT-17,30-SEP-18,Settled,224484823,1068848984,632016670
030012,01-JAN-18,31-DEC-18,Settled,258543775,526390239,741760904
030013,01-OCT-17,30-SEP-18,Settled,407253608,823878575,1059598023
030014,01-JAN-18,31-DEC-18,Amended,351227526,1105160399,1207934268
030016,01-JAN-18,31-DEC-18,Settled,114906930,327491985,452671043
030022,01-JUL-18,30-JUN-19,As Submitted,427826000,1146980969,902572094
030023,01-JUL-18,30-JUN-19,Settled,375131835,723757208,534584422
030024,01-JUL-18,30-JUN-19,Amended,816204767,2652534966,1732931550
030030,01-APR-18,31-MAR-19,Settled,121212074,604999660,471464519
030033,01-JAN-18,22-JUL-18,Settled,21177371,31373561,103838548
030036,01-JUL-18,31-JAN-19,Settled,284447659,1200174356,785591427
030037,01-JUN-18,31-MAY-19,Settled,134972655,434623979,365360505
030038,01-JAN-18,31-DEC-18,Settled,292480604,1126688356,936441458
030043,01-MAY-18,30-APR-19,Settled,87046076,180403688,286368811
030055,01-JUL-18,30-JUN-19,Settled,223835597,559834357,803792472
030061,01-JAN-18,31-DEC-18,Amended,317470040,971515717,729029113
030062,01-JAN-18,31-DEC-18,As Submitted,120350016,171912652,427295619
030064,01-JAN-18,31-DEC-18,Settled,673966003,1688016470,1327120721
030065,01-JAN-18,31-DEC-18,Settled,603481262,2179064495,1275738992
030068,01-JAN-18,31-DEC-18,Settled,52486674,27768221,107146946
030069,01-SEP-18,31-AUG-19,Settled,150643515,551812575,627432576
030071,01-OCT-17,30-SEP-18,Settled,88371343,182077,1475550
030073,01-OCT-17,30-SEP-18,Settled,89567885,190422,1268268
030074,01-OCT-17,30-SEP-18,Settled,40592211,10791,323440
030077,01-OCT-17,30-SEP-18,Settled,48615725,15223,484044
030078,01-OCT-17,30-SEP-18,Settled,122553973,129336,1615744
030083,01-OCT-17,30-SEP-18,Settled,87877864,350295861,333460828
030084,01-OCT-17,30-SEP-18,Settled,91514966,90003,1205046
030085,01-OCT-17,30-SEP-18,Settled,255487678,1074889278,1207759151
030087,01-JAN-18,31-DEC-18,Reopened,405836191,1611820447,1180169288
030088,01-JAN-18,31-DEC-18,Reopened,251197343,951249673,648127770
030089,01-JAN-18,31-DEC-18,Settled w/Audit,463903120,1530266543,1036597723
030092,01-JAN-18,31-DEC-18,Settled,238104545,1068459380,866525915
030093,01-JAN-18,31-DEC-18,Settled,275461355,952478671,848971991
030094,01-APR-18,31-MAR-19,Settled,281700266,1469492462,1066699879
030101,01-SEP-18,31-AUG-19,Settled,75821095,633946100,581049392
030103,01-JAN-18,31-DEC-18,As Submitted,607585571,967228186,1221227545
030105,01-JAN-18,31-DEC-18,Settled,115377128,522657916,378132155
030107,01-JAN-18,31-DEC-18,Settled,32308260,127458407,63957777
030108,01-JAN-18,31-DEC-18,Settled,43901386,88220626,58411759
030110,01-MAY-18,30-APR-19,Settled,179127941,1053191939,804795128
030111,01-JAN-18,31-DEC-18,Settled,133006930,302009856,377547980
030112,01-JAN-18,31-DEC-18,Settled,24796625,75623999,78754966
030113,01-OCT-17,30-SEP-18,Settled,47005965,2632027,493493
030114,01-OCT-17,30-SEP-18,Settled,93934357,391680717,458746700
030115,01-JAN-18,31-DEC-18,Reopened,277649621,1023862173,919130112
030117,01-DEC-17,30-NOV-18,As Submitted,38852241,165324782,275624167
030119,01-JUL-18,30-JUN-19,Reopened,268001100,1006380677,822259088
030121,01-JUL-18,30-JUN-19,As Submitted,136048920,469973482,397388446
030122,01-JAN-18,31-DEC-18,Settled,347204219,773045617,1100321015
030123,01-JAN-18,31-DEC-18,As Submitted,119900369,533203488,353856193
030130,01-JAN-18,31-DEC-18,Settled,58873422,145981532,301359255
030131,01-JAN-18,31-DEC-18,Settled,68559061,222796271,28838139
030134,01-JAN-18,31-DEC-18,Settled,17116674,27053480,110779523
030136,01-JAN-18,31-DEC-18,Settled,85223637,14814311,628299071
030137,01-JAN-18,24-JUL-18,Settled,35928798,26592894,38454763
030137,25-JUL-18,31-DEC-18,Settled,19849345,13214827,25691821
030138,21-JUL-18,30-JUN-19,Settled,116064131,53759898,476380321
031300,01-JAN-18,31-DEC-18,Settled,,10713480,85827934
031301,01-JUL-18,30-JUN-19,Settled,,3942233,29513810
031302,01-JUL-18,30-JUN-19,Settled,16315707,2232548,20890304
031304,01-JAN-18,31-DEC-18,Settled,,6847955,32148880
031305,01-OCT-17,30-SEP-18,Settled,,5388,121418
031307,01-OCT-17,30-SEP-18,Settled,,4812,148379
031308,01-OCT-17,30-SEP-18,Settled,,2400,1019186
031309,01-OCT-17,30-SEP-18,Settled w/Audit,,7941619,31833683
031311,01-OCT-17,30-SEP-18,Reopened,,37085978,82229658
031312,01-JUL-18,30-JUN-19,Settled w/Audit,,4552589,137876603
031313,01-OCT-17,30-SEP-18,Settled w/Audit,,37087788,128786640
031314,01-JAN-18,31-DEC-18,Settled,,46738430,92192803
031315,01-JAN-18,31-DEC-18,Settled,,7501017,24474146
031317,01-OCT-17,30-SEP-18,Settled w/Audit,,20717574,65961086
031318,23-JUL-18,31-DEC-18,Reopened,,23043568,82463304
032000,01-SEP-18,31-AUG-19,Settled,6668846,24731470,1853
032001,01-DEC-17,30-NOV-18,Settled,25832298,96075598,51460
032002,01-SEP-18,31-AUG-19,Settled,6718401,21282470,6430
032004,01-SEP-18,31-AUG-19,Settled,13176745,59168571,20716
032005,01-JUN-18,31-MAY-19,Settled,13718995,57696325,33750
032006,01-JUN-18,14-JUN-19,Settled,21598389,78918729,90999
033025,01-JAN-18,31-DEC-18,Settled,17158676,29120442,2291205
033028,01-JAN-18,31-DEC-18,Settled,21207855,42147197,2381079
033029,01-JAN-18,31-DEC-18,Settled,14256521,25484986,1580
033032,01-JUN-18,31-MAY-19,Settled,18054371,31013234,2510145
033034,01-JAN-18,31-DEC-18,Settled,14228636,28825474,
033036,01-JUN-18,31-MAY-19,Settled,16810882,22830436,4367467
033037,01-JUN-18,31-MAY-19,Settled,19975939,41131277,2422872
033038,01-JAN-18,31-DEC-18,Reopened,18847301,47310512,
033039,01-JAN-18,31-DEC-18,Settled,12990121,33531828,1326964
033040,01-JAN-18,31-DEC-18,Settled,17861688,59815478,2097
033041,12-APR-18,31-MAY-18,Settled,1592912,1412569,
033041,01-JUN-18,31-MAY-19,Settled,10501133,12938733,864
033302,01-JAN-18,31-DEC-18,Settled w/Audit,,1462622434,1092497997
034004,01-JAN-18,31-DEC-18,Settled,38944798,109346201,3752167
034013,01-JUN-18,31-MAY-19,Settled,36112055,106978542,11076987
034020,01-JUL-18,30-JUN-19,Settled,12401717,19916040,
034021,01-JUL-18,30-JUN-19,Settled,63297690,58324622,43125
034022,01-JAN-18,31-DEC-18,Settled,21090574,50385731,4903850
034023,01-OCT-17,30-SEP-18,Settled,19243370,6459661,12578793
034024,01-JAN-18,31-DEC-18,Settled,22966571,46531842,4024560
034025,01-JUL-18,30-JUN-19,Settled,36214990,36214990,
034026,01-JAN-18,31-DEC-18,Settled,22216784,87601035,6449657
034027,01-OCT-17,30-SEP-18,Settled,4003256,3763824,
034028,01-JAN-18,31-DEC-18,Settled,30074519,61091954,4165520
034029,01-JAN-18,31-DEC-18,Settled,21459671,78487272,1580400
034030,01-SEP-18,31-AUG-19,Settled,17091627,53612400,8066750
034031,01-JUN-18,31-MAY-19,Settled,18324246,74456800,1553300
034032,01-JAN-18,31-DEC-18,Settled,17620872,50984000,3371200
034033,01-SEP-18,31-AUG-19,Settled,7892726,15037200,
040001,01-APR-18,31-MAR-19,Settled,26341357,53291808,135285863
040002,01-JAN-18,31-DEC-18,Settled,31678629,25206085,50910786
040004,01-JAN-18,31-DEC-18,Settled w/Audit,249246280,841406328,608690816
040007,01-JUL-18,30-JUN-19,Reopened,352840765,915858105,723643710
040010,01-JUL-18,30-JUN-19,Settled,221424948,452083552,638730698
040011,01-JUL-18,30-JUN-19,Settled,16890858,16724357,31393716
040014,01-OCT-17,30-SEP-18,Settled w/Audit,170777230,258858126,418228122
040015,01-JAN-18,31-DEC-18,Settled,21980306,21077484,42771242
040016,01-JUL-18,30-JUN-19,Settled w/Audit,719696710,1146343018,1297204953
040017,01-APR-18,31-MAR-19,Settled,76400319,59236224,169614447
040018,01-JAN-18,31-OCT-18,Settled,14345769,39482965,106801697
040019,01-OCT-17,30-SEP-18,Settled,26590513,65014186,122812992
040020,01-OCT-17,30-SEP-18,Settled,272432981,366594577,554090448
040022,01-NOV-17,31-OCT-18,Settled,208917597,1046932694,940368799
040026,01-JUL-18,30-JUN-19,Settled,181525864,436526658,472090636
040027,01-JAN-18,31-DEC-18,Settled,181380965,251308863,362577941
040029,01-JAN-18,31-DEC-18,Settled w/Audit,134306555,218559521,346736194
040036,01-JAN-18,31-DEC-18,Reopened,154340127,395171800,380547881
040039,01-JUL-18,30-JUN-19,Settled,48005142,58485854,89980591
040041,01-SEP-18,31-AUG-19,Settled,75242874,279707292,495503782
040047,01-JAN-18,31-DEC-18,Settled,16843326,12491620,28613892
040050,01-OCT-17,30-SEP-18,Settled,27239460,25519951,75839720
040051,01-APR-18,31-MAR-19,Settled,31859864,28202767,56446285
040055,01-OCT-17,31-OCT-18,Settled,220573827,786563340,909014569
040062,01-JUL-18,30-JUN-19,Settled,297768161,511971304,703165520
040067,01-OCT-17,30-SEP-18,Settled,22337435,13387863,32098224
040069,01-JAN-18,31-DEC-18,Settled,21469863,19805046,52271583
040071,01-JUL-18,30-JUN-19,Reopened,159269143,392086690,326298625
040072,01-JAN-18,31-DEC-18,Settled,25218770,14513999,52181348
040076,01-JAN-18,31-DEC-18,Reopened,19234611,26274712,37032920
040078,01-SEP-18,31-AUG-19,Settled,89675971,677249359,505263822
040084,01-JUL-18,30-JUN-19,Settled,83000705,144798828,202494820
040085,01-JAN-18,31-DEC-18,Reopened,21464378,61759404,76572374
040088,01-JUL-18,30-JUN-19,Reopened,54813766,230384568,215581356
040114,01-JAN-18,31-DEC-18,Settled,449307015,1266821302,707345169
040118,01-OCT-17,30-SEP-18,Settled,163063943,426699451,451042152
040119,01-OCT-17,30-SEP-18,Reopened,162191789,213318516,369200921
040132,01-JAN-18,31-DEC-18,Settled,5938147,5750616,3129876
040134,01-OCT-17,30-SEP-18,Settled,155801331,255727635,343279351
040137,01-JUL-18,30-JUN-19,Settled,37224593,89419388,147994266
040147,01-JAN-18,31-DEC-18,Settled,53783619,126183842,93098524
040152,01-JAN-18,31-DEC-18,Settled,34776065,77790902,94391027
040153,01-OCT-17,30-SEP-18,Settled,14287409,22293502,47219542
040154,01-JAN-18,31-DEC-18,Reopened,58497948,91841586,154048789
040155,20-DEC-17,30-JUN-18,Settled,4455600,7726638,
041300,01-JUL-18,30-JUN-19,Settled,,3804437,16217308
041302,01-JUL-18,31-MAY-19,Reopened,10412132,6111419,9862432
041303,01-JUL-18,30-JUN-19,Settled,,4259323,19828515
041304,01-JAN-18,31-DEC-18,Reopened,,3677264,7581748
041305,01-JUL-18,30-JUN-19,Settled,,4283811,20326570
041306,01-JUL-18,30-JUN-19,Settled,,4537022,8266598
041307,01-OCT-17,30-SEP-18,Settled,,4490440,18988194
041308,01-JUL-18,30-JUN-19,Settled,,3355944,12293530
041309,01-JUL-18,31-DEC-18,Settled,,2125756,6319847
041310,01-OCT-17,30-SEP-18,Settled,,10330054,35863193
041311,01-OCT-17,30-SEP-18,Settled,,9529678,44745437
041312,01-JAN-18,31-DEC-18,Settled,,12019357,69690544
041313,01-JUL-18,30-JUN-19,Settled,27423842,16341147,41963676
041314,01-JAN-18,30-JUN-18,Settled,6854898,2712965,5168933
041314,01-JUL-18,30-JUN-19,Settled,10406626,4424442,10079032
041316,01-JAN-18,31-DEC-18,Settled,,5143702,24632199
041317,01-JAN-18,31-DEC-18,Settled,,1333408,17814048
041318,01-JUL-18,30-JUN-19,Settled,,5214336,20277225
041320,01-JUL-18,30-JUN-19,Settled,,1754581,12322459
041321,01-JAN-18,31-DEC-18,Settled,,18064510,62123303
041322,01-JUL-18,30-JUN-19,Settled,,7260138,12028188
041323,01-OCT-17,30-SEP-18,Settled w/Audit,30544066,19854380,48754057
041324,01-JUL-18,30-JUN-19,Settled,,8578455,46912237
041326,01-JUL-18,30-JUN-19,Settled,,9073196,22231938
041327,01-OCT-17,30-SEP-18,Settled,20041200,9841057,29675125
041328,01-APR-18,31-MAR-19,Settled,,8946935,24758885
041329,01-JUL-18,30-JUN-19,Settled,,7165790,41053721
041330,01-JAN-18,31-DEC-18,Settled,,7365551,23956190
041331,01-JAN-18,31-DEC-18,As Submitted,,33414017,67379633
042004,01-SEP-18,31-AUG-19,Settled,5842309,14899732,
042006,01-SEP-18,31-AUG-19,Settled,9789134,47576084,59423
042008,01-SEP-18,31-AUG-19,Settled,6892708,18457459,
042009,01-JUN-18,31-MAY-19,Reopened,8784115,52480394,
042010,01-SEP-18,31-AUG-19,Settled,11869823,51140275,
042011,01-OCT-17,30-SEP-18,Settled,5645163,16199105,
042012,01-JAN-18,31-DEC-18,Settled,18455151,66059318,1993
042013,01-JUL-18,30-JUN-19,Settled,11936330,36735928,
043026,01-JAN-18,31-DEC-18,Settled,30107558,64932847,45566786
043028,01-JUN-18,31-MAY-19,Settled,16401397,36894172,3444
043029,01-JAN-18,31-DEC-18,Settled,19979519,46005204,2893224
043031,01-JAN-18,31-DEC-18,Settled,25077991,47803497,213
043032,01-JAN-18,31-DEC-18,Settled,18134342,36828526,
043033,01-JAN-18,31-DEC-18,Settled,5103025,8741228,
043034,01-NOV-17,31-OCT-18,Settled,3181664,5943751,
043035,01-JUN-18,31-MAY-19,Settled,13796928,24714900,
043300,01-JUL-18,30-JUN-19,Settled,,618595172,371798722
043301,01-JUL-18,30-JUN-19,Settled,,16005961,59249997
044004,01-JAN-18,31-DEC-18,Settled,18206800,48800460,200475
044005,01-JAN-18,31-DEC-18,Settled,17999605,46600780,2312409
044006,01-JAN-18,31-DEC-18,Settled,14089032,40091445,1203673
044007,01-JAN-18,31-DEC-18,Settled,11400220,28032330,1671100
044011,01-JUL-18,30-JUN-19,Settled,46726979,60336422,5684
044019,01-JAN-18,31-DEC-18,Settled,11705979,23367493,1573413
044020,01-JAN-18,31-DEC-18,Settled,7899667,22075605,
044022,23-MAR-18,31-DEC-18,Settled,9732718,25283200,112750
050002,01-OCT-17,30-SEP-18,Settled w/Audit,120949758,446971981,172926601
050006,01-APR-18,30-JUN-18,Reopened,58535113,145114739,195267345
050006,01-JUL-18,30-JUN-19,Settled,240514428,623886928,772761695
050007,01-JAN-18,31-DEC-18,Settled,511397280,929204388,811547235
050008,01-JAN-18,31-DEC-18,Settled,151470818,451652687,219056348
050009,01-APR-18,30-JUN-18,Reopened,56183367,172651527,202982776
050009,01-JUL-18,30-JUN-19,Settled,219239084,687844453,810404348
050013,01-JAN-18,31-DEC-18,Settled,173316786,600384233,425690849
050014,01-JAN-18,31-DEC-18,Settled,72692747,130726376,165611550
050017,01-JUL-18,30-JUN-19,Settled,507313272,2081987046,919311275
050022,01-MAY-18,30-APR-19,Reopened,440072543,3597655486,1665526218
050024,01-JAN-18,31-DEC-18,Settled w/Audit,112211843,340666736,107748893
050025,01-JUL-18,30-JUN-19,As Submitted,1809387875,3376145423,3253201544
050026,01-OCT-17,30-SEP-18,Settled w/Audit,657854806,2329625153,1415913122
050028,01-JUL-18,30-JUN-19,Settled,57918607,63366994,153864512
050030,01-DEC-17,30-NOV-18,Settled w/Audit,215464899,402997571,396137079
050036,01-JUL-18,30-JUN-19,Settled,396459393,1239149415,812334786
050038,01-JUL-18,30-JUN-19,Settled w/Audit,1298297877,2554095362,1691597066
050039,01-JUL-18,30-JUN-19,Amended,506530494,1712928108,1186468332
050040,01-JUL-18,30-JUN-19,Amended,503653736,23684510,42255717
050042,01-JUL-18,30-JUN-19,Settled,115898744,164128584,338032107
050043,01-JAN-18,28-FEB-18,Settled,60359140,202135396,82902499
050043,01-MAR-18,31-DEC-18,As Submitted,321492286,943666941,470543405
050045,01-JUL-18,30-JUN-19,As Submitted,150901413,255009543,524454945
050047,01-JAN-18,31-DEC-18,Settled w/Audit,768655166,1748604662,942292440
050054,01-JUL-18,30-JUN-19,As Submitted,77118066,92520837,201854900
050055,01-JAN-18,31-DEC-18,Settled,138612744,265515444,156527210
050056,01-JUL-18,30-JUN-19,Settled,379247163,1210546740,612556666
050057,01-JUL-18,30-JUN-19,As Submitted,581220068,1194714220,966207146
050058,01-JUL-18,31-JAN-19,Amended,107375513,377100430,184137009
050060,01-SEP-18,31-AUG-19,Settled w/Audit,934698916,3484367638,1662521601
050063,01-JAN-18,31-DEC-18,Reopened,221330428,708070859,223477654
050067,01-JUL-18,30-JUN-19,Settled,63974783,45420897,124776263
050069,01-JUL-18,30-JUN-19,Settled,540580568,1388354649,1521819552
050070,01-JAN-18,31-DEC-18,Settled,218923593,329716618,409801585
050071,01-JAN-18,31-DEC-18,Settled,852847277,1356759462,1424964870
050072,01-JAN-18,31-DEC-18,Settled,573042880,740761712,952148213
050073,01-JAN-18,31-DEC-18,Settled w/Audit,443645959,632551567,677688949
050075,01-JAN-18,31-DEC-18,Reopened,959844384,1517436347,1464314211
050076,01-JAN-18,31-DEC-18,Settled,588503170,952243574,655570887
050077,01-OCT-17,30-SEP-18,Settled w/Audit,623159128,2593812469,878430281
050078,01-JAN-18,31-DEC-18,Settled,167175631,568085900,207416007
050082,01-JUL-18,30-JUN-19,Settled,309891025,936365562,615126270
050084,01-JUL-18,30-JUN-19,Settled w/Audit,500648550,2446022628,1255947567
050089,01-JUL-18,30-JUN-19,As Submitted,200864167,824928906,310824313
